set,split,concern_count,cross_concern_file_overlap,overlaps_reference_set,n_files,n_hunks,hunks_per_file,distinct_function_contexts,function_context_coverage,within_function_coediting,median_line_gap,total_changed_lines,set1_variant
synthetic,train,1.0,,False,2,4,2.0,2,0.75,1,7836.5,36,full
synthetic,train,1.0,,False,1,1,1.0,0,0.0,0,,4,full
synthetic,train,1.0,,False,4,7,1.75,0,0.0,0,99.0,186,full
synthetic,train,1.0,,False,1,22,22.0,10,1.0,1,46.0,135,full
synthetic,train,1.0,,False,4,4,1.0,1,0.25,0,,100,full
synthetic,train,1.0,,False,23,49,2.130434782608696,38,0.7959183673469388,1,31.0,255,full
synthetic,train,1.0,,False,1,2,2.0,2,1.0,0,62.0,5,full
synthetic,train,1.0,,False,21,26,1.2380952380952381,6,0.23076923076923078,0,1388.0,64,full
synthetic,train,1.0,,False,7,17,2.4285714285714284,8,1.0,1,15.0,118,full
synthetic,train,1.0,,False,1,4,4.0,2,0.75,1,78.0,49,full
synthetic,train,1.0,,False,1,1,1.0,1,1.0,0,,2,full
synthetic,train,1.0,,True,4,33,8.25,7,0.9090909090909091,1,20.0,171,full
synthetic,train,1.0,,False,20,20,1.0,0,0.0,0,,270,full
synthetic,train,1.0,,False,1,1,1.0,0,0.0,0,,11,full
synthetic,train,1.0,,False,1,1,1.0,1,1.0,0,,3,full
synthetic,train,1.0,,False,1,1,1.0,1,1.0,0,,2,full
synthetic,train,1.0,,False,2,3,1.5,3,1.0,0,13.0,13,full
synthetic,train,1.0,,True,1,8,8.0,2,1.0,1,124.0,227,full
synthetic,train,1.0,,False,1,4,4.0,4,1.0,0,22.0,60,full
synthetic,train,1.0,,False,3,23,7.666666666666667,15,1.0,1,77.5,161,full
synthetic,train,1.0,,False,1,1,1.0,1,1.0,0,,2,full
synthetic,train,1.0,,False,1,2,2.0,1,1.0,1,39.0,82,full
synthetic,train,1.0,,False,1,1,1.0,0,0.0,0,,3,full
synthetic,train,1.0,,False,10,11,1.1,10,1.0,1,11.0,39,full
synthetic,train,1.0,,True,5,7,1.4,4,0.8571428571428571,1,204.0,76,full
synthetic,train,1.0,,False,4,6,1.5,3,0.6666666666666666,1,24.5,12,full
synthetic,train,1.0,,False,3,3,1.0,1,0.3333333333333333,0,,34,full
synthetic,train,1.0,,False,5,13,2.6,10,0.9230769230769231,1,112.5,60,full
synthetic,train,1.0,,False,2,3,1.5,2,1.0,1,17.0,15,full
synthetic,train,1.0,,False,1,1,1.0,1,1.0,0,,1,full
synthetic,train,1.0,,False,4,4,1.0,0,0.0,0,,80,full
synthetic,train,1.0,,False,1,1,1.0,1,1.0,0,,3,full
synthetic,train,1.0,,True,2,8,4.0,2,0.25,0,25.5,200,full
synthetic,train,1.0,,False,1,1,1.0,1,1.0,0,,1,full
synthetic,train,1.0,,False,6,13,2.1666666666666665,10,0.9230769230769231,1,75.0,114,full
synthetic,train,1.0,,False,2,2,1.0,0,0.0,0,,34,full
synthetic,train,1.0,,False,4,20,5.0,13,0.65,0,421.5,148,full
synthetic,train,1.0,,False,1,1,1.0,1,1.0,0,,2,full
synthetic,train,1.0,,False,1,1,1.0,1,1.0,0,,1,full
synthetic,train,1.0,,False,1,2,2.0,0,0.0,0,30.0,13,full
synthetic,train,1.0,,False,1,1,1.0,1,1.0,0,,2,full
synthetic,train,1.0,,False,1,1,1.0,1,1.0,0,,2,full
synthetic,train,1.0,,False,2,6,3.0,2,1.0,1,9.0,16,full
synthetic,train,1.0,,False,1,3,3.0,3,1.0,0,37.0,12,full
synthetic,train,1.0,,False,1,2,2.0,2,1.0,0,270.0,8,full
synthetic,train,1.0,,False,2,6,3.0,3,1.0,1,79.0,21,full
synthetic,train,1.0,,False,1,2,2.0,1,1.0,1,56.0,17,full
synthetic,train,1.0,,False,1,1,1.0,1,1.0,0,,1,full
synthetic,train,1.0,,False,1,1,1.0,0,0.0,0,,7,full
synthetic,train,1.0,,False,2,2,1.0,2,1.0,0,,7,full
synthetic,train,1.0,,False,2,2,1.0,2,1.0,0,,20,full
synthetic,train,1.0,,False,1,3,3.0,2,1.0,1,92.0,85,full
synthetic,train,1.0,,False,1,1,1.0,1,1.0,0,,2,full
synthetic,train,1.0,,False,3,7,2.3333333333333335,3,1.0,1,21.5,52,full
synthetic,train,1.0,,False,1,2,2.0,1,1.0,1,139.0,77,full
synthetic,train,1.0,,False,17,44,2.588235294117647,26,0.8636363636363636,1,29.0,216,full
synthetic,train,1.0,,False,1,1,1.0,1,1.0,0,,13,full
synthetic,train,1.0,,False,1,2,2.0,1,1.0,1,30.0,20,full
synthetic,train,1.0,,False,2,3,1.5,2,1.0,1,15.0,18,full
synthetic,train,1.0,,False,1,1,1.0,1,1.0,0,,2,full
synthetic,train,1.0,,False,1,1,1.0,1,1.0,0,,1,full
synthetic,train,1.0,,True,7,27,3.857142857142857,16,1.0,1,34.5,106,full
synthetic,train,1.0,,False,1,3,3.0,1,1.0,1,48.0,44,full
synthetic,train,1.0,,False,2,4,2.0,4,1.0,0,31.5,68,full
synthetic,train,1.0,,False,1,1,1.0,1,1.0,0,,69,full
synthetic,train,1.0,,False,1,1,1.0,1,1.0,0,,1,full
synthetic,train,1.0,,False,1,5,5.0,1,1.0,1,29.0,41,full
synthetic,train,1.0,,False,1,1,1.0,1,1.0,0,,1,full
synthetic,train,1.0,,False,3,28,9.333333333333334,4,0.9285714285714286,1,17.0,134,full
synthetic,train,1.0,,False,2,2,1.0,2,1.0,0,,29,full
synthetic,train,1.0,,False,1,2,2.0,2,1.0,0,483.0,72,full
synthetic,train,1.0,,False,1,1,1.0,1,1.0,0,,8,full
synthetic,train,1.0,,False,4,14,3.5,10,0.7857142857142857,1,37.0,156,full
synthetic,train,2.0,0.0,False,2,2,1.0,2,1.0,0,,22,full
synthetic,train,2.0,0.0,False,4,4,1.0,3,0.75,0,,9,full
synthetic,train,2.0,0.0,False,4,7,1.75,6,0.8571428571428571,0,37.0,79,full
synthetic,train,2.0,0.0,False,4,9,2.25,4,1.0,1,14.0,18,full
synthetic,train,2.0,0.0,False,5,8,1.6,5,0.875,1,62.0,168,full
synthetic,train,2.0,0.0,False,2,2,1.0,2,1.0,0,,10,full
synthetic,train,2.0,0.0,True,3,4,1.3333333333333333,3,0.75,0,79.0,34,full
synthetic,train,2.0,0.0,True,4,9,2.25,5,1.0,1,52.0,210,full
synthetic,train,2.0,0.0,False,3,3,1.0,2,0.6666666666666666,0,,67,full
synthetic,train,2.0,0.0,False,5,11,2.2,6,0.9090909090909091,1,23.5,54,full
synthetic,train,2.0,0.0,False,3,4,1.3333333333333333,4,1.0,0,45.0,91,full
synthetic,train,2.0,0.0,True,2,11,5.5,4,1.0,1,42.0,255,full
synthetic,train,2.0,0.0,False,14,34,2.4285714285714284,24,0.8823529411764706,1,14.5,126,full
synthetic,train,2.0,0.0,False,4,26,6.5,22,0.8461538461538461,0,819.0,150,full
synthetic,train,2.0,0.0,False,3,16,5.333333333333333,6,0.375,0,972.0,178,full
synthetic,train,2.0,0.0,False,17,29,1.7058823529411764,25,0.8620689655172413,0,18.5,501,full
synthetic,train,2.0,0.0,False,3,5,1.6666666666666667,5,1.0,0,47.5,15,full
synthetic,train,2.0,0.0,False,2,4,2.0,2,0.75,1,29.0,15,full
synthetic,train,2.0,0.0,False,3,7,2.3333333333333335,2,0.8571428571428571,1,9.0,46,full
synthetic,train,2.0,0.0,False,12,18,1.5,3,0.5,1,48.0,106,full
synthetic,train,2.0,0.0,False,3,3,1.0,0,0.0,0,,255,full
synthetic,train,2.0,0.0,False,2,2,1.0,2,1.0,0,,11,full
synthetic,train,2.0,0.0,False,6,14,2.3333333333333335,11,0.9285714285714286,1,112.5,61,full
synthetic,train,2.0,0.0,False,3,3,1.0,2,0.6666666666666666,0,,52,full
synthetic,train,2.0,0.0,False,4,8,2.0,5,1.0,1,12.0,51,full
synthetic,train,2.0,0.0,False,4,6,1.5,3,0.8333333333333334,1,40.0,28,full
synthetic,train,2.0,0.0,False,3,3,1.0,2,0.6666666666666666,0,,97,full
synthetic,train,2.0,0.0,False,2,3,1.5,2,1.0,1,13.0,8,full
synthetic,train,2.0,0.0,False,2,2,1.0,2,1.0,0,,3,full
synthetic,train,2.0,0.0,False,12,19,1.5833333333333333,14,0.8421052631578947,1,19.0,108,full
synthetic,train,2.0,0.0,False,2,2,1.0,2,1.0,0,,12,full
synthetic,train,2.0,0.0,False,2,5,2.5,3,0.8,1,78.0,57,full
synthetic,train,2.0,0.0,False,2,3,1.5,2,1.0,1,13.0,9,full
synthetic,train,2.0,0.0,False,5,21,4.2,4,0.9523809523809523,1,24.0,103,full
synthetic,train,2.0,0.0,False,3,11,3.6666666666666665,6,0.9090909090909091,1,15.5,52,full
synthetic,train,2.0,0.0,False,4,4,1.0,2,0.5,0,,36,full
synthetic,train,2.0,0.0,False,3,4,1.3333333333333333,4,1.0,0,62.0,21,full
synthetic,train,2.0,0.0,False,2,3,1.5,1,0.3333333333333333,0,38.0,13,full
synthetic,train,2.0,0.0,False,10,28,2.8,8,0.32142857142857145,1,190.5,295,full
synthetic,train,2.0,0.0,False,2,2,1.0,2,1.0,0,,4,full
synthetic,train,2.0,0.0,False,2,3,1.5,0,0.0,0,213.0,8,full
synthetic,train,2.0,0.0,False,2,8,4.0,3,1.0,1,29.5,550,full
synthetic,train,2.0,0.0,False,2,2,1.0,1,0.5,0,,144,full
synthetic,train,2.0,0.0,False,2,2,1.0,0,0.0,0,,65,full
synthetic,train,2.0,0.0,False,2,2,1.0,2,1.0,0,,5,full
synthetic,train,2.0,0.0,False,2,5,2.5,4,1.0,1,51.0,32,full
synthetic,train,2.0,0.0,False,4,4,1.0,2,0.5,0,,61,full
synthetic,train,2.0,0.0,False,7,11,1.5714285714285714,10,1.0,1,16.0,36,full
synthetic,train,2.0,0.0,False,2,3,1.5,2,1.0,1,50.0,8,full
synthetic,train,2.0,0.0,False,8,13,1.625,8,0.7692307692307693,1,20.0,123,full
synthetic,train,2.0,0.0,False,3,4,1.3333333333333333,3,1.0,1,20.0,12,full
synthetic,train,2.0,0.0,False,19,31,1.631578947368421,24,0.7741935483870968,0,18.5,558,full
synthetic,train,2.0,0.0,False,34,58,1.7058823529411764,31,0.603448275862069,1,32.0,246,full
synthetic,train,2.0,0.0,False,2,3,1.5,2,1.0,1,11.0,10,full
synthetic,train,2.0,0.0,False,3,6,2.0,5,1.0,1,167.0,37,full
synthetic,train,2.0,0.0,False,2,3,1.5,2,1.0,1,35.0,22,full
synthetic,train,2.0,0.0,False,9,17,1.8888888888888888,13,0.9411764705882353,1,58.0,96,full
synthetic,train,2.0,1.0,False,12,21,1.75,14,0.8571428571428571,1,19.0,134,full
synthetic,train,2.0,0.0,False,3,4,1.3333333333333333,3,1.0,1,20.0,9,full
synthetic,train,2.0,0.0,True,4,7,1.75,4,1.0,1,91.0,82,full
synthetic,train,2.0,0.0,False,13,26,2.0,17,0.9615384615384616,1,26.0,93,full
synthetic,train,2.0,0.0,False,2,2,1.0,2,1.0,0,,5,full
synthetic,train,2.0,0.0,False,3,3,1.0,2,0.6666666666666666,0,,91,full
synthetic,train,2.0,0.0,True,2,10,5.0,3,1.0,1,81.5,252,full
synthetic,train,2.0,0.0,False,9,20,2.2222222222222223,4,0.65,1,28.0,132,full
synthetic,train,2.0,0.0,False,3,6,2.0,3,1.0,1,30.0,52,full
synthetic,train,2.0,0.0,False,2,2,1.0,0,0.0,0,,65,full
synthetic,train,2.0,0.0,False,7,7,1.0,1,0.14285714285714285,0,,119,full
synthetic,train,2.0,0.0,False,5,8,1.6,1,0.125,0,99.0,188,full
synthetic,train,2.0,0.0,False,4,6,1.5,4,0.8333333333333334,1,16.5,52,full
synthetic,train,2.0,0.0,False,2,7,3.5,4,1.0,1,13.0,53,full
synthetic,train,2.0,0.0,False,4,4,1.0,2,0.5,0,,61,full
synthetic,train,2.0,0.0,False,4,21,5.25,17,0.8095238095238095,0,1198.0,140,full
synthetic,train,2.0,0.0,False,4,6,1.5,6,1.0,0,72.0,17,full
synthetic,train,2.0,0.0,False,2,2,1.0,2,1.0,0,,4,full
synthetic,train,2.0,0.0,False,9,17,1.8888888888888888,9,1.0,1,23.0,78,full
synthetic,train,2.0,0.0,False,5,15,3.0,11,0.9333333333333333,1,62.5,210,full
synthetic,train,2.0,0.0,False,33,56,1.696969696969697,31,0.6071428571428571,1,40.0,240,full
synthetic,train,2.0,0.0,False,2,2,1.0,2,1.0,0,,3,full
synthetic,train,2.0,0.0,False,4,16,4.0,4,0.9375,1,26.0,630,full
synthetic,train,2.0,0.0,False,3,4,1.3333333333333333,3,0.75,0,472.0,38,full
synthetic,train,2.0,0.0,False,8,19,2.375,10,0.8421052631578947,1,21.0,151,full
synthetic,train,2.0,0.0,False,4,6,1.5,2,0.5,1,16.5,43,full
synthetic,train,2.0,0.0,False,2,3,1.5,3,1.0,0,270.0,10,full
synthetic,train,2.0,0.0,False,3,3,1.0,2,0.6666666666666666,0,,19,full
synthetic,train,2.0,0.0,False,2,3,1.5,1,0.6666666666666666,1,98.0,57,full
synthetic,train,2.0,0.0,True,3,3,1.0,3,1.0,0,,20,full
synthetic,train,2.0,1.0,False,4,7,1.75,2,0.2857142857142857,0,765.0,103,full
synthetic,train,2.0,0.0,False,5,10,2.0,8,0.9,1,183.0,123,full
synthetic,train,2.0,0.0,False,2,2,1.0,2,1.0,0,,13,full
synthetic,train,2.0,0.0,False,3,4,1.3333333333333333,4,1.0,0,33.0,8,full
synthetic,train,2.0,0.0,False,4,4,1.0,4,1.0,0,,245,full
synthetic,train,2.0,1.0,False,7,19,2.7142857142857144,8,0.8421052631578947,1,13.0,85,full
synthetic,train,2.0,0.0,False,4,7,1.75,6,0.8571428571428571,0,37.0,77,full
synthetic,train,2.0,0.0,False,3,9,3.0,3,1.0,1,33.5,152,full
synthetic,train,2.0,0.0,False,2,3,1.5,2,1.0,1,23.0,54,full
synthetic,train,2.0,0.0,False,3,5,1.6666666666666667,4,0.8,0,46.5,64,full
synthetic,train,2.0,0.0,False,7,24,3.4285714285714284,12,0.875,1,19.0,151,full
synthetic,train,2.0,0.0,False,2,5,2.5,3,0.6,0,37.0,102,full
synthetic,train,2.0,0.0,False,2,6,3.0,5,1.0,1,32.5,34,full
synthetic,train,2.0,0.0,False,13,25,1.9230769230769231,14,0.8,1,16.0,239,full
synthetic,train,2.0,0.0,False,7,18,2.5714285714285716,10,0.8888888888888888,1,19.0,109,full
synthetic,train,2.0,0.0,False,3,8,2.6666666666666665,6,0.875,1,45.0,95,full
synthetic,train,2.0,0.0,False,2,5,2.5,3,1.0,1,37.0,20,full
synthetic,train,2.0,0.0,False,2,2,1.0,2,1.0,0,,9,full
synthetic,train,2.0,0.0,True,6,10,1.6666666666666667,8,0.9,1,176.0,107,full
synthetic,train,2.0,0.0,False,6,21,3.5,7,1.0,1,19.0,53,full
synthetic,train,2.0,0.0,False,2,5,2.5,1,0.8,1,160.0,38,full
synthetic,train,2.0,0.0,False,2,2,1.0,1,0.5,0,,6,full
synthetic,train,2.0,0.0,False,22,23,1.0454545454545454,20,0.9130434782608695,1,30.0,151,full
synthetic,train,2.0,0.0,False,3,6,2.0,5,1.0,1,66.0,246,full
synthetic,train,2.0,0.0,False,2,2,1.0,2,1.0,0,,4,full
synthetic,train,2.0,0.0,True,3,3,1.0,3,1.0,0,,19,full
synthetic,train,2.0,0.0,False,2,4,2.0,4,1.0,0,277.5,96,full
synthetic,train,2.0,0.0,False,3,5,1.6666666666666667,2,0.6,1,90.0,26,full
synthetic,train,2.0,0.0,False,2,2,1.0,2,1.0,0,,4,full
synthetic,train,2.0,0.0,False,3,21,7.0,4,1.0,1,15.0,51,full
synthetic,train,2.0,0.0,False,5,13,2.6,12,1.0,1,28.0,44,full
synthetic,train,2.0,0.0,False,2,3,1.5,1,0.6666666666666666,1,98.0,31,full
synthetic,train,2.0,0.0,False,6,8,1.3333333333333333,6,0.875,1,23.5,95,full
synthetic,train,2.0,0.0,False,3,7,2.3333333333333335,6,1.0,1,58.5,17,full
synthetic,train,2.0,0.0,True,2,2,1.0,2,1.0,0,,11,full
synthetic,train,2.0,0.0,False,12,14,1.1666666666666667,3,0.35714285714285715,1,95.0,72,full
synthetic,train,2.0,0.0,False,3,14,4.666666666666667,11,0.7857142857142857,0,149.0,84,full
synthetic,train,2.0,0.0,False,2,2,1.0,2,1.0,0,,16,full
synthetic,train,2.0,0.0,False,2,6,3.0,5,1.0,1,17.5,62,full
synthetic,train,2.0,0.0,False,3,8,2.6666666666666665,3,0.875,1,15.0,46,full
synthetic,train,2.0,0.0,False,7,15,2.142857142857143,11,0.8666666666666667,1,98.5,138,full
synthetic,train,2.0,0.0,False,3,5,1.6666666666666667,4,1.0,1,13.0,10,full
synthetic,train,2.0,0.0,False,5,24,4.8,20,0.8333333333333334,0,1198.0,150,full
synthetic,train,2.0,0.0,False,2,2,1.0,2,1.0,0,,5,full
synthetic,train,2.0,0.0,False,2,2,1.0,1,0.5,0,,268,full
synthetic,train,2.0,0.0,False,3,6,2.0,2,0.8333333333333334,1,160.0,37,full
synthetic,train,2.0,0.0,False,2,3,1.5,1,0.6666666666666666,1,12.0,13,full
synthetic,train,2.0,0.0,False,2,2,1.0,2,1.0,0,,6,full
synthetic,train,2.0,0.0,False,3,5,1.6666666666666667,4,1.0,1,30.0,38,full
synthetic,train,2.0,0.0,False,12,64,5.333333333333333,30,1.0,1,35.5,271,full
synthetic,train,2.0,0.0,True,6,10,1.6666666666666667,5,0.7,1,18.0,131,full
synthetic,train,2.0,0.0,False,2,2,1.0,1,0.5,0,,84,full
synthetic,train,2.0,0.0,False,4,12,3.0,9,1.0,1,24.0,131,full
synthetic,train,2.0,0.0,False,5,8,1.6,1,0.125,0,99.0,187,full
synthetic,train,2.0,0.0,False,5,5,1.0,3,0.6,0,,41,full
synthetic,train,2.0,0.0,False,2,3,1.5,2,0.6666666666666666,0,79.0,29,full
synthetic,train,2.0,0.0,False,3,17,5.666666666666667,7,0.4117647058823529,0,861.0,213,full
synthetic,train,2.0,0.0,True,3,7,2.3333333333333335,6,1.0,1,18.5,54,full
synthetic,train,2.0,0.0,False,5,10,2.0,7,0.8,1,19.0,97,full
synthetic,train,2.0,0.0,False,5,6,1.2,3,0.6666666666666666,1,15.0,73,full
synthetic,train,2.0,0.0,False,23,34,1.4782608695652173,26,0.8235294117647058,1,98.0,521,full
synthetic,train,2.0,0.0,False,2,3,1.5,3,1.0,0,118.0,27,full
synthetic,train,2.0,0.0,False,2,2,1.0,2,1.0,0,,4,full
synthetic,train,2.0,0.0,False,4,8,2.0,7,1.0,1,73.5,250,full
synthetic,train,2.0,0.0,False,2,2,1.0,2,1.0,0,,16,full
synthetic,train,2.0,0.0,False,11,12,1.0909090909090908,11,0.9166666666666666,0,172.0,47,full
synthetic,train,2.0,0.0,False,2,2,1.0,2,1.0,0,,10,full
synthetic,train,2.0,0.0,False,13,14,1.0769230769230769,10,0.7142857142857143,0,28.0,128,full
synthetic,train,2.0,0.0,False,3,3,1.0,1,0.3333333333333333,0,,583,full
synthetic,train,2.0,0.0,True,2,9,4.5,3,1.0,1,124.0,230,full
synthetic,train,2.0,0.0,False,2,2,1.0,2,1.0,0,,17,full
synthetic,train,2.0,0.0,False,23,33,1.434782608695652,7,0.3939393939393939,1,32.0,492,full
synthetic,train,2.0,0.0,False,5,12,2.4,5,1.0,1,12.0,36,full
synthetic,train,2.0,0.0,False,5,9,1.8,4,0.7777777777777778,1,48.5,42,full
synthetic,train,2.0,0.0,False,3,3,1.0,0,0.0,0,,531,full
synthetic,train,2.0,0.0,False,2,2,1.0,2,1.0,0,,4,full
synthetic,train,2.0,0.0,False,2,2,1.0,2,1.0,0,,16,full
synthetic,train,2.0,0.0,False,8,18,2.25,8,0.9444444444444444,1,15.0,129,full
synthetic,train,2.0,0.0,False,2,4,2.0,4,1.0,0,45.5,137,full
synthetic,train,2.0,0.0,False,12,15,1.25,4,0.4,1,145.0,93,full
synthetic,train,2.0,0.0,False,2,5,2.5,4,1.0,1,13.0,46,full
synthetic,train,2.0,0.0,False,3,3,1.0,1,0.3333333333333333,0,,120,full
synthetic,train,2.0,0.0,False,2,12,6.0,4,1.0,1,11.5,143,full
synthetic,train,2.0,0.0,False,4,6,1.5,4,1.0,1,93.0,48,full
synthetic,train,2.0,0.0,False,2,10,5.0,2,0.3,1,25.0,93,full
synthetic,train,2.0,0.0,False,6,12,2.0,8,0.9166666666666666,1,33.5,37,full
synthetic,train,2.0,0.0,False,2,2,1.0,1,0.5,0,,7,full
synthetic,train,2.0,0.0,False,8,19,2.375,10,0.8947368421052632,1,19.0,111,full
synthetic,train,2.0,0.0,False,2,2,1.0,2,1.0,0,,3,full
synthetic,train,2.0,0.0,False,2,6,3.0,2,0.6666666666666666,1,30.5,88,full
synthetic,train,2.0,0.0,True,12,24,2.0,16,0.7916666666666666,1,13.0,207,full
synthetic,train,2.0,0.0,False,31,38,1.2258064516129032,31,0.868421052631579,1,19.0,233,full
synthetic,train,2.0,0.0,False,4,7,1.75,6,0.8571428571428571,0,37.0,84,full
synthetic,train,2.0,0.0,False,3,6,2.0,4,1.0,1,30.0,39,full
synthetic,train,2.0,0.0,False,5,11,2.2,8,0.9090909090909091,1,24.5,113,full
synthetic,train,2.0,0.0,False,11,39,3.5454545454545454,15,0.8974358974358975,1,24.0,287,full
synthetic,train,2.0,0.0,False,3,3,1.0,1,0.3333333333333333,0,,72,full
synthetic,train,2.0,0.0,False,3,7,2.3333333333333335,3,1.0,1,29.0,53,full
synthetic,train,2.0,0.0,False,2,2,1.0,2,1.0,0,,30,full
synthetic,train,2.0,0.0,False,2,4,2.0,1,0.25,0,33.0,91,full
synthetic,train,2.0,0.0,True,10,17,1.7,16,0.9411764705882353,0,191.0,241,full
synthetic,train,2.0,0.0,False,2,2,1.0,2,1.0,0,,8,full
synthetic,train,2.0,0.0,False,2,3,1.5,2,1.0,1,20.0,6,full
synthetic,train,2.0,0.0,False,2,3,1.5,2,1.0,1,39.0,96,full
synthetic,train,2.0,0.0,False,9,12,1.3333333333333333,6,0.5833333333333334,1,72.0,150,full
synthetic,train,2.0,0.0,False,3,21,7.0,11,0.5238095238095238,0,193.0,205,full
synthetic,train,2.0,0.0,False,12,14,1.1666666666666667,3,0.35714285714285715,1,95.0,75,full
synthetic,train,2.0,0.0,False,2,5,2.5,5,1.0,0,32.0,35,full
synthetic,train,2.0,0.0,False,8,16,2.0,7,0.6875,1,16.5,101,full
synthetic,train,2.0,0.0,True,3,3,1.0,2,0.6666666666666666,0,,16,full
synthetic,train,2.0,0.0,False,7,22,3.142857142857143,14,1.0,1,25.0,245,full
synthetic,train,2.0,0.0,False,2,2,1.0,2,1.0,0,,9,full
synthetic,train,2.0,0.0,False,4,5,1.25,1,0.2,0,25.0,419,full
synthetic,train,2.0,0.0,False,3,6,2.0,3,0.8333333333333334,1,30.0,61,full
synthetic,train,2.0,0.0,False,3,3,1.0,3,1.0,0,,42,full
synthetic,train,2.0,0.0,False,2,2,1.0,2,1.0,0,,85,full
synthetic,train,2.0,0.0,False,3,3,1.0,2,0.6666666666666666,0,,65,full
synthetic,train,2.0,0.0,False,2,3,1.5,2,1.0,1,28.0,15,full
synthetic,train,2.0,0.0,False,3,10,3.3333333333333335,3,0.9,1,134.0,38,full
synthetic,train,2.0,0.0,False,3,8,2.6666666666666665,3,0.875,1,40.0,45,full
synthetic,train,2.0,0.0,False,7,7,1.0,1,0.14285714285714285,0,,39,full
synthetic,train,2.0,0.0,False,7,15,2.142857142857143,7,1.0,1,27.0,198,full
synthetic,train,2.0,0.0,False,4,17,4.25,7,0.4117647058823529,0,972.0,178,full
synthetic,train,2.0,0.0,False,21,63,3.0,37,0.8253968253968254,1,22.0,817,full
synthetic,train,2.0,0.0,False,9,10,1.1111111111111112,4,0.4,0,10.0,27,full
synthetic,train,2.0,0.0,False,5,10,2.0,5,0.9,1,17.0,44,full
synthetic,train,2.0,0.0,False,4,4,1.0,1,0.25,0,,10,full
synthetic,train,2.0,1.0,False,7,18,2.5714285714285716,9,0.8888888888888888,1,21.0,123,full
synthetic,train,2.0,0.0,False,8,16,2.0,13,0.875,1,12.5,79,full
synthetic,train,2.0,0.0,False,3,5,1.6666666666666667,4,1.0,1,9.5,16,full
synthetic,train,2.0,0.0,False,3,3,1.0,2,0.6666666666666666,0,,36,full
synthetic,train,2.0,0.0,True,5,21,4.2,8,0.5238095238095238,1,488.0,254,full
synthetic,train,2.0,0.0,False,2,3,1.5,3,1.0,0,880.0,375,full
synthetic,train,2.0,0.0,False,3,3,1.0,2,0.6666666666666666,0,,11,full
synthetic,train,2.0,0.0,False,14,26,1.8571428571428572,15,0.8076923076923077,1,16.0,244,full
synthetic,train,2.0,0.0,False,7,10,1.4285714285714286,7,1.0,1,30.0,24,full
synthetic,train,2.0,0.0,False,2,3,1.5,3,1.0,0,687.0,19,full
synthetic,train,2.0,0.0,False,2,4,2.0,2,0.75,1,29.0,16,full
synthetic,train,2.0,0.0,False,2,7,3.5,5,1.0,1,50.0,56,full
synthetic,train,2.0,0.0,False,11,12,1.0909090909090908,9,0.75,0,8.0,23,full
synthetic,train,2.0,0.0,False,4,21,5.25,17,0.8095238095238095,0,1198.0,123,full
synthetic,train,2.0,0.0,False,3,4,1.3333333333333333,4,1.0,0,99.0,35,full
synthetic,train,2.0,0.0,False,4,4,1.0,4,1.0,0,,20,full
synthetic,train,2.0,0.0,False,3,5,1.6666666666666667,4,0.8,0,18.5,50,full
synthetic,train,2.0,0.0,False,2,27,13.5,1,0.2222222222222222,1,22.0,292,full
synthetic,train,2.0,0.0,True,7,10,1.4285714285714286,8,1.0,1,376.0,103,full
synthetic,train,2.0,0.0,False,2,3,1.5,2,1.0,1,19.0,8,full
synthetic,train,2.0,0.0,False,3,3,1.0,3,1.0,0,,10,full
synthetic,train,2.0,0.0,False,7,8,1.1428571428571428,2,0.25,0,81.0,1239,full
synthetic,train,2.0,0.0,False,3,4,1.3333333333333333,3,1.0,1,759.0,82,full
synthetic,train,2.0,0.0,False,3,26,8.666666666666666,2,0.07692307692307693,0,45.0,75,full
synthetic,train,2.0,0.0,False,2,2,1.0,2,1.0,0,,23,full
synthetic,train,2.0,0.0,False,7,15,2.142857142857143,7,0.7333333333333333,1,23.0,145,full
synthetic,train,2.0,0.0,False,14,18,1.2857142857142858,14,0.8333333333333334,1,43.5,119,full
synthetic,train,2.0,0.0,False,4,4,1.0,2,0.5,0,,175,full
synthetic,train,2.0,0.0,False,2,2,1.0,0,0.0,0,,16,full
synthetic,train,2.0,0.0,False,16,26,1.625,7,0.38461538461538464,1,61.0,1134,full
synthetic,train,2.0,0.0,False,2,6,3.0,5,1.0,1,17.5,64,full
synthetic,train,2.0,0.0,False,4,22,5.5,17,0.8181818181818182,1,1036.5,125,full
synthetic,train,2.0,0.0,False,3,5,1.6666666666666667,5,1.0,0,141.5,21,full
synthetic,train,2.0,0.0,False,3,28,9.333333333333334,2,0.25,1,21.0,137,full
synthetic,train,2.0,0.0,False,7,14,2.0,11,0.9285714285714286,1,75.0,116,full
synthetic,train,2.0,0.0,False,2,2,1.0,1,0.5,0,,16,full
synthetic,train,2.0,0.0,False,2,7,3.5,3,1.0,1,51.0,59,full
synthetic,train,2.0,0.0,False,3,3,1.0,2,0.6666666666666666,0,,70,full
synthetic,train,2.0,0.0,False,3,14,4.666666666666667,12,0.8571428571428571,0,149.0,81,full
synthetic,train,2.0,0.0,False,9,10,1.1111111111111112,4,0.4,0,10.0,39,full
synthetic,train,2.0,0.0,False,9,13,1.4444444444444444,5,0.6923076923076923,1,35.5,124,full
synthetic,train,2.0,0.0,False,4,5,1.25,5,1.0,0,19.0,34,full
